class	url	status	n_redirects	redirect_chain	final_url	title	note	context	source_files	live_referrers	verify_code	verify_hops	verify_final	verify_result
ok	https://github.com/grimbough/rhdf5/pull/50	200	1	301->https://github.com/Huber-group-EMBL/rhdf5/pull/50	https://github.com/Huber-group-EMBL/rhdf5/pull/50			archival	content/news/bioc_3_11_release.md					
ok	https://github.com/grimbough/rhdf5/pull/55	200	1	301->https://github.com/Huber-group-EMBL/rhdf5/pull/55	https://github.com/Huber-group-EMBL/rhdf5/pull/55			archival	content/news/bioc_3_11_release.md					
ok	https://github.com/grimbough/rhdf5/pull/88	200	1	301->https://github.com/Huber-group-EMBL/rhdf5/pull/88	https://github.com/Huber-group-EMBL/rhdf5/pull/88			archival	content/news/bioc_3_14_release.md					
ok	https://github.com/grimbough/rhdf5/pull/95	200	1	301->https://github.com/Huber-group-EMBL/rhdf5/pull/95	https://github.com/Huber-group-EMBL/rhdf5/pull/95			archival	content/news/bioc_3_14_release.md					
ok	https://github.com/grimbough/rhdf5filters/pull/18	200	1	301->https://github.com/Huber-group-EMBL/rhdf5filters/pull/18	https://github.com/Huber-group-EMBL/rhdf5filters/pull/18			archival	content/news/bioc_3_17_release.md					
ok	https://github.com/hadley/ggplot2/issues/1512	200	1	301->https://github.com/tidyverse/ggplot2/issues/1512	https://github.com/tidyverse/ggplot2/issues/1512			archival	content/news/bioc_3_3_release.md					
ok	https://github.com/hansenlab/minfi/issues/165	200	0					archival	content/news/bioc_3_8_release.md					
ok	https://github.com/hansenlab/minfi/issues/256	200	0					archival	content/news/bioc_3_19_release.md					
ok	https://github.com/hyounesy/visr-apps	200	1	301->https://github.com/visrsoftware/visr-apps	https://github.com/visrsoftware/visr-apps			archival	content/help/course-materials/2016/BioC2016.md					
ok	https://github.com/igordot/babelgene/issues/2	200	0					archival	content/news/bioc_3_15_release.md					
ok	https://github.com/imbeimainz/mosdef/pull/11/	200	0					archival	content/news/bioc_3_19_release.md					
ok	https://github.com/jburos/biostan	200	0					archival	content/help/course-materials/2016/BioC2016.md					
ok	https://github.com/jennybc/happy-git-with-r	200	0					archival	content/help/course-materials/2016/CSAMA.md					
ok	https://github.com/jianhong/ChIPseqStepByStep	200	0					archival	content/help/course-materials/2017/BioC2017.md					
ok	https://github.com/jimhester/covr	200	1	301->https://github.com/r-lib/covr	https://github.com/r-lib/covr			content	content/developers/how-to/unitTesting-guidelines.md; content/help/course-materials/2015/BioC2015.md					
ok	https://github.com/jimhester/lintr	200	1	301->https://github.com/r-lib/lintr	https://github.com/r-lib/lintr			archival	content/help/course-materials/2015/BioC2015.md; content/news/bioc_3_7_release.md					
ok	https://github.com/jkanche/epivizWorkshop	200	1	301->https://github.com/epiviz/epivizWorkshop	https://github.com/epiviz/epivizWorkshop			archival	content/help/course-materials/2017/BioC2017.md					
ok	https://github.com/jmacdon/BiocAnno2016	200	0					archival	content/help/course-materials/2016/BioC2016.md					
ok	https://github.com/jmacdon/BiocAnno2017	200	0					archival	content/help/course-materials/2017/BioC2017.md					
ok	https://github.com/jmacdon/MacDonaldBioC2015	200	0					archival	content/help/course-materials/2015/BioC2015.md					
ok	https://github.com/joey711/biom/issues/1	200	0					archival	content/news/bioc_3_3_release.md					
ok	https://github.com/joey711/biom/issues/4	200	0					archival	content/news/bioc_3_3_release.md					
ok	https://github.com/joey711/phyloseq/issues/230	200	0					live	content/news/bioc_2_14_release.md	https://bioconductor.org/news/bioc_2_14_release				
ok	https://github.com/joey711/phyloseq/issues/235	200	0					archival	content/news/bioc_2_14_release.md					
ok	https://github.com/joey711/phyloseq/issues/237	200	0					live	content/news/bioc_2_14_release.md	https://bioconductor.org/news/bioc_2_14_release				
ok	https://github.com/joey711/phyloseq/issues/255	200	0					archival	content/news/bioc_2_14_release.md					
ok	https://github.com/joey711/phyloseq/issues/259	200	0					archival	content/news/bioc_2_14_release.md					
ok	https://github.com/joey711/phyloseq/issues/263	200	0					archival	content/news/bioc_2_14_release.md					
ok	https://github.com/joey711/phyloseq/issues/269	200	0					archival	content/news/bioc_2_14_release.md					
ok	https://github.com/joey711/phyloseq/issues/275	200	0					archival	content/news/bioc_2_14_release.md					
ok	https://github.com/joey711/phyloseq/issues/286	200	0					archival	content/news/bioc_2_14_release.md					
ok	https://github.com/joey711/phyloseq/issues/288	200	0					archival	content/news/bioc_2_14_release.md					
ok	https://github.com/joey711/phyloseq/issues/307	200	0					archival	content/news/bioc_2_14_release.md					
ok	https://github.com/joey711/phyloseq/issues/312	200	0					live	content/news/bioc_2_14_release.md	https://bioconductor.org/news/bioc_2_14_release				
ok	https://github.com/joey711/phyloseq/issues/313	200	0					archival	content/news/bioc_3_0_release.md					
ok	https://github.com/joey711/phyloseq/issues/319	200	0					archival	content/news/bioc_3_0_release.md					
ok	https://github.com/joey711/phyloseq/issues/320	200	0					archival	content/news/bioc_3_0_release.md					
ok	https://github.com/joey711/phyloseq/issues/327	200	0					archival	content/news/bioc_3_0_release.md					
ok	https://github.com/joey711/phyloseq/issues/331	200	0					archival	content/news/bioc_3_0_release.md					
ok	https://github.com/joey711/phyloseq/issues/338	200	0					archival	content/news/bioc_3_0_release.md					
ok	https://github.com/joey711/phyloseq/issues/342	200	0					live	content/news/bioc_3_0_release.md	https://bioconductor.org/news/bioc_3_0_release				
ok	https://github.com/joey711/phyloseq/issues/347	200	0					live	content/news/bioc_3_0_release.md	https://bioconductor.org/news/bioc_3_0_release				
ok	https://github.com/joey711/phyloseq/issues/387	200	0					archival	content/news/bioc_3_0_release.md					
ok	https://github.com/joey711/phyloseq/issues/390	200	0					archival	content/news/bioc_3_0_release.md					
ok	https://github.com/joey711/phyloseq/issues/59	200	0					live	content/news/bioc_3_0_release.md	https://bioconductor.org/news/bioc_3_0_release				
ok	https://github.com/joey711/phyloseq/issues/66	200	0					archival	content/news/bioc_2_14_release.md					
ok	https://github.com/joey711/phyloseq/pull/343	200	0					live	content/news/bioc_3_0_release.md	https://bioconductor.org/news/bioc_3_0_release				
ok	https://github.com/joey711/phyloseq/pull/353	200	0					archival	content/news/bioc_3_0_release.md					
ok	https://github.com/joey711/phyloseq/pull/364	200	0					archival	content/news/bioc_3_0_release.md					
ok	https://github.com/joey711/phyloseq/pull/373	200	0					archival	content/news/bioc_3_0_release.md					
ok	https://github.com/joey711/phyloseq/pull/384	200	0					archival	content/news/bioc_3_0_release.md					
ok	https://github.com/joey711/phyloseq/pull/476	200	0					archival	content/news/bioc_3_2_release.md					
ok	https://github.com/joey711/phyloseq/pull/489	200	0					archival	content/news/bioc_3_2_release.md					
ok	https://github.com/joey711/phyloseq/pull/533	200	0					archival	content/news/bioc_3_2_release.md					
ok	https://github.com/jorainer/ensembldb/issues/122	200	0					archival	content/news/bioc_3_15_release.md					
ok	https://github.com/jorainer/ensembldb/issues/123	200	0					archival	content/news/bioc_3_15_release.md					
ok	https://github.com/jorainer/ensembldb/issues/128	200	0					archival	content/news/bioc_3_15_release.md					
ok	https://github.com/jorainer/ensembldb/issues/132	200	0					archival	content/news/bioc_3_15_release.md					
ok	https://github.com/jorainer/ensembldb/issues/133	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/jorainer/ensembldb/issues/139	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/jotsetung/Bioc2016-ensembldb	200	1	301->https://github.com/jorainer/Bioc2016-ensembldb	https://github.com/jorainer/Bioc2016-ensembldb			archival	content/help/course-materials/2016/BioC2016.md					
ok	https://github.com/kasperdanielhansen/bsseq/pull/54	200	1	301->https://github.com/hansenlab/bsseq/pull/54	https://github.com/hansenlab/bsseq/pull/54			archival	content/news/bioc_3_6_release.md					
ok	https://github.com/kasperdanielhansen/bsseq/pull/57	200	1	301->https://github.com/hansenlab/bsseq/pull/57	https://github.com/hansenlab/bsseq/pull/57			archival	content/news/bioc_3_6_release.md					
ok	https://github.com/kevinrue	200	0					live	content/developers/new-developer-program.md	https://bioconductor.org/developers/new-developer-program; https://bioconductor.org/developers/new-developer-program/				
ok	https://github.com/kozo2	200	0					live	content/about/community-advisory-board.md	https://bioconductor.org/about/community-advisory-board/				
ok	https://github.com/kstreet13	200	0					live	content/developers/new-developer-program.md	https://bioconductor.org/developers/new-developer-program; https://bioconductor.org/developers/new-developer-program/				
ok	https://github.com/kuwisdelu/matter	200	0					archival	content/news/bioc_3_4_release.md					
ok	https://github.com/lawremi/HelloRanges	200	0					archival	content/help/course-materials/2016/BioC2016.md					
ok	https://github.com/lawremi/RangesTutorial2017	200	0					archival	content/help/course-materials/2017/BioC2017.md					
ok	https://github.com/lawremi/rtracklayer/issues/5	200	0					archival	content/news/bioc_3_7_release.md					
ok	https://github.com/lawremi/rtracklayer/issues/83	200	0					archival	content/news/bioc_3_20_release.md					
ok	https://github.com/lcolladotor/ExampleBiocWorkshop2023	200	0					archival	content/news/bioc_3_17_release.md					
ok	https://github.com/lcolladotor/biocthis/issues/29	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/lcolladotor/biocthis/issues/31	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/lcolladotor/biocthis/issues/34	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/lcolladotor/biocthis/issues/36	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/lcolladotor/biocthis/issues/40	200	0					archival	content/news/bioc_3_18_release.md					
ok	https://github.com/lcolladotor/biocthis/issues/41	200	0					archival	content/news/bioc_3_18_release.md					
ok	https://github.com/lcolladotor/biocthis/pull/19	200	0					archival	content/news/bioc_3_14_release.md					
ok	https://github.com/lcolladotor/biocthis/pull/32	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/lcolladotor/biocthis/pull/33	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/lcolladotor/biocthis/pull/35	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/lcolladotor/biocthis/pull/37	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/lcolladotor/derfinder/issues/29	200	0					archival	content/news/bioc_3_2_release.md					
ok	https://github.com/lcolladotor/derfinder/issues/38	200	0					archival	content/news/bioc_3_6_release.md					
ok	https://github.com/ldg21/SGSeqBioC2015	200	0					archival	content/help/course-materials/2015/BioC2015.md					
ok	https://github.com/ldg21/SGSeqBioC2016	200	0					archival	content/help/course-materials/2016/BioC2016.md					
ok	https://github.com/leekgroup/derfinderHelper	200	0					archival	content/news/bioc_3_2_release.md					
ok	https://github.com/leekgroup/recount/commit/8da982b309e2d19638166f263057d9f85bb64e3f	200	0					archival	content/news/bioc_3_10_release.md					
ok	https://github.com/leekgroup/recount/issues/14	200	0					archival	content/news/bioc_3_10_release.md					
ok	https://github.com/leekgroup/recount/pull/24	200	0					archival	content/news/bioc_3_19_release.md					
ok	https://github.com/leekgroup/regionReport/pull/7	200	0					archival	content/news/bioc_3_2_release.md					
ok	https://github.com/leekgroup/regionReport/pull/9/	200	0					archival	content/news/bioc_3_8_release.md					
ok	https://github.com/lgatto/MSnbase/issues/184	200	0					archival	content/news/bioc_3_5_release.md					
ok	https://github.com/lgatto/MSnbase/issues/343	200	0					archival	content/news/bioc_3_8_release.md					
ok	https://github.com/lgatto/pRolocdata/issues/21	200	0					archival	content/news/bioc_3_5_release.md					
ok	https://github.com/lgatto/rols/issues/26	200	0					archival	content/news/bioc_3_8_release.md					
ok	https://github.com/lianos/BiocSeqSVM	200	0					archival	content/help/course-materials/2012/SeattleFeb2012.md					
ok	https://github.com/lpantano/DEGreport/issues/27	200	0					live	content/news/bioc_3_13_release.md	https://bioconductor.org/news/bioc_3_13_release				
ok	https://github.com/lpantano/DEGreport/issues/62	200	0					archival	content/news/bioc_3_20_release.md					
ok	https://github.com/lpantano/DEGreport/pull/56	200	0					archival	content/news/bioc_3_19_release.md					
ok	https://github.com/lpantano/isomiRs/issues/18	200	0					archival	content/news/bioc_3_20_release.md					
ok	https://github.com/lshep/MakeAPackage	200	0					archival	content/help/course-materials/2017/BioC2017.md					
ok	https://github.com/lwaldron/bioc2015multiomicsworkshop	200	0					archival	content/help/course-materials/2015/BioC2015.md					
ok	https://github.com/macs3-project/MACS/	200	0					archival	content/news/bioc_3_13_release.md					
ok	https://github.com/marvinquiet/LRcell	200	0					archival	content/news/bioc_3_13_release.md					
ok	https://github.com/miRTop/mirtop/issues/65	200	0					archival	content/news/bioc_3_11_release.md					
ok	https://github.com/microsoft/ContainerRegistry	200	0					live	content/help/docker.md	http://bioconductor.org/help/docker/; https://bioconductor.org/help/docker/				
ok	https://github.com/mikelove/bioc-refcard/tree/master	200	0					live	content/help/community.md	https://bioconductor.org/help/community/				
ok	https://github.com/mikelove/bioc2015rnaseq	200	0					archival	content/help/course-materials/2015/BioC2015.md					
ok	https://github.com/mikelove/shinyMA	200	0					archival	content/help/course-materials/2014/BioC2014/developer-day.md					
ok	https://github.com/mixOmicsTeam/mixOmics/pull/199	200	0					archival	content/news/bioc_3_15_release.md					
ok	https://github.com/montilab/CaDrA	200	0					archival	content/news/bioc_3_18_release.md					
ok	https://github.com/montilab/CaDrA-shiny	200	1	301->https://github.com/montilab/CaDrA.shiny	https://github.com/montilab/CaDrA.shiny			archival	content/news/bioc_3_18_release.md					
ok	https://github.com/mritchie/EGSEA123	200	0					archival	content/help/course-materials/2017/BioC2017.md					
ok	https://github.com/mrjc42/BiocAnnotRes2015	200	0					archival	content/help/course-materials/2015/BioC2015.md					
ok	https://github.com/mtmorgan/AlphaMissenseR/pull/3	200	0					archival	content/news/bioc_3_20_release.md					
ok	https://github.com/mtmorgan/AlphaMissenseR/pull/4	200	0					archival	content/news/bioc_3_20_release.md					
ok	https://github.com/mtmorgan/AlphaMissenseR/pull/6	200	0					archival	content/news/bioc_3_20_release.md					
ok	https://github.com/mtmorgan/AlphaMissenseR/pull/8	200	0					archival	content/news/bioc_3_20_release.md					
ok	https://github.com/mtmorgan/Rhtslib	200	0					archival	content/help/newsletters/2014_October.md					
ok	https://github.com/mtmorgan/cellxgenedp/pull/12	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/mtmorgan/cellxgenedp/pull/9	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/neurogenomics/EpiCompare/releases	200	0					archival	content/news/bioc_3_17_release.md					
ok	https://github.com/neurogenomics/orthogene/issues/22	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/neurogenomics/rworkflows/issues/58	200	0					archival	content/news/bioc_3_18_release.md					
ok	https://github.com/nturaga	200	0					live	content/developers/new-developer-program.md	https://bioconductor.org/developers/new-developer-program; https://bioconductor.org/developers/new-developer-program/				
ok	https://github.com/nturaga/bioc2021-bioconductor-binaries	200	0					archival	content/news/bioc_3_14_release.md					
ok	https://github.com/omicsForestry/CrcBiomeScreen	200	0					archival	content/news/bioc_3_23_release.md					
ok	https://github.com/paulrobertlloyd/socialmediaicons/blob/main/github-24x24.png	200	0					content	content/about/community-advisory-board.md					
ok	https://github.com/paulrobertlloyd/socialmediaicons/blob/main/google%2B-24x24.png	200	0					content	content/about/community-advisory-board.md					
ok	https://github.com/paulrobertlloyd/socialmediaicons/blob/main/linkedin-24x24.png	200	0					content	content/about/community-advisory-board.md					
ok	https://github.com/paulrobertlloyd/socialmediaicons/blob/main/twitter-24x24.png	200	0					content	content/about/community-advisory-board.md					
ok	https://github.com/paulrobertlloyd/socialmediaicons/blob/main/vcard-24x24.png	200	0					content	content/about/community-advisory-board.md					
ok	https://github.com/pcastellanoescuder/POMAShiny	200	0					archival	content/news/bioc_3_12_release.md					
ok	https://github.com/pedrostrusso	200	0					archival	content/news/bioc_3_4_release.md					
ok	https://github.com/perishky/meffil/	200	0					live	content/news/bioc_3_13_release.md	https://bioconductor.org/news/bioc_3_13_release				
ok	https://github.com/r-lib/actions/commit/630f4c9d8b813f45d0327a2fc20eb264fd518450	200	0					archival	content/news/bioc_3_14_release.md					
ok	https://github.com/r-lib/actions/issues/639	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/r-lib/actions/issues/912	200	0					archival	content/news/bioc_3_21_release.md					
ok	https://github.com/r-lib/pkgdown/pull/1276	200	0					archival	content/news/bioc_3_11_release.md					
ok	https://github.com/r-lib/remotes/commit/0e4e23051041d9f1b15a5ab796defec31af6190d	200	0					archival	content/news/bioc_3_21_release.md					
ok	https://github.com/r-lib/usethis/blob/a653d6e05f9172772cea1055f8415cda2f26de69/R/vignette.R	200	0					archival	content/news/bioc_3_21_release.md					
ok	https://github.com/rcastelo/GSVA/issues/39	200	0					archival	content/news/bioc_3_13_release.md					
ok	https://github.com/rcastelo/GSVA/issues/54	200	0					archival	content/news/bioc_3_14_release.md; content/news/bioc_3_15_release.md					
ok	https://github.com/rcastelo/GSVA/issues/61	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/rcastelo/GSVA/issues/71	200	0					archival	content/news/bioc_3_19_release.md					
ok	https://github.com/rcastelo/GSVA/issues/88	200	0					archival	content/news/bioc_3_18_release.md					
ok	https://github.com/rcastelo/GSVA/issues/90	200	0					archival	content/news/bioc_3_18_release.md					
ok	https://github.com/rcastelo/GenomicScores/issues/18	200	0					archival	content/news/bioc_3_15_release.md					
ok	https://github.com/rcastelo/GenomicScores/issues/20	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/rikenbit/lrbase-workflow	200	0					live	content/news/bioc_3_12_release.md; content/news/bioc_3_13_release.md	https://bioconductor.org/news/bioc_3_13_release				
ok	https://github.com/rikenbit/mesh-workflow	200	0					live	content/news/bioc_3_13_release.md	https://bioconductor.org/news/bioc_3_13_release				
ok	https://github.com/rikenbit/pubmed-workflow	200	0					live	content/news/bioc_3_13_release.md	https://bioconductor.org/news/bioc_3_13_release				
ok	https://github.com/road2stat/sbgr	200	1	301->https://github.com/nanxstats/sbgr	https://github.com/nanxstats/sbgr			archival	content/help/course-materials/2015/BioC2015.md					
ok	https://github.com/rocker-org/rocker	200	0					live	content/help/docker.md	http://bioconductor.org/help/docker/; https://bioconductor.org/help/docker/				
ok	https://github.com/rocker-org/rocker/tree/master/rstudio	200	0					live	content/help/docker.md	http://bioconductor.org/help/docker/; https://bioconductor.org/help/docker/				
ok	https://github.com/ropensci/magick/issues/171	200	0					archival	content/news/bioc_3_11_release.md					
ok	https://github.com/ropensci/magick/issues/194	200	0					archival	content/news/bioc_3_11_release.md					
ok	https://github.com/rstudio/blogdown/issues/17	200	0					archival	content/news/bioc_3_5_release.md					
ok	https://github.com/rstudio/httpuv/	200	0					archival	content/help/newsletters/2015_April.md					
ok	https://github.com/rstudio/shiny/issues/3125	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/rubocop-hq/rubocop/pull/4342	200	1	301->https://github.com/rubocop/rubocop/pull/4342	https://github.com/rubocop/rubocop/pull/4342			archival	content/news/bioc_3_12_release.md					
ok	https://github.com/rworkflow/RcwlRecipes	200	0					archival	content/news/bioc_3_13_release.md					
ok	https://github.com/saezlab/decoupleRBench	200	0					archival	content/news/bioc_3_14_release.md					
ok	https://github.com/saezlab/decoupleR_manuscript	200	0					archival	content/news/bioc_3_14_release.md					
ok	https://github.com/sbg/sevenbridges-r	200	0					archival	content/help/course-materials/2016/BioC2016.md					
ok	https://github.com/seandavi/Bioc2017BigDataWorkshopSession	200	0					archival	content/help/course-materials/2017/BioC2017.md					
ok	https://github.com/seandavi/BiocGadgets	200	0					archival	content/help/course-materials/2016/BioC2016.md; content/help/course-materials/2017/BioC2017.md					
ok	https://github.com/seandavi/InteractiveApps_Bioc2017	200	0					archival	content/help/course-materials/2017/BioC2017.md					
ok	https://github.com/sgibb/cleaver/issues/6	200	0					archival	content/news/bioc_3_9_release.md					
ok	https://github.com/sgrote/GOfuncR/pull/7	200	0					archival	content/news/bioc_3_19_release.md					
ok	https://github.com/sinarueeger	200	0					live	content/news/bioc_3_22_release.md	https://bioconductor.org/news/bioc_3_22_release				
ok	https://github.com/slzhao/FunTFPair	200	0					archival	content/help/course-materials/2015/BioC2015.md					
ok	https://github.com/sneumann/mzR/issues/136	200	0					archival	content/news/bioc_3_8_release.md					
ok	https://github.com/sneumann/mzR/issues/44	200	0					archival	content/news/bioc_3_8_release.md					
ok	https://github.com/sneumann/mzR/issues/52	200	0					archival	content/news/bioc_3_4_release.md					
ok	https://github.com/sneumann/mzR/pull/162	200	0					archival	content/news/bioc_3_8_release.md					
ok	https://github.com/sneumann/xcms/issues/261	200	0					archival	content/news/bioc_3_7_release.md					
ok	https://github.com/sneumann/xcms/issues/584	200	0					live	content/news/bioc_3_15_release.md	https://bioconductor.org/news/bioc_3_15_release				
ok	https://github.com/sneumann/xcms/issues/590	200	0					archival	content/news/bioc_3_15_release.md					
ok	https://github.com/stianlagstad/chimeraviz/issues/47	200	0					archival	content/news/bioc_3_8_release.md					
ok	https://github.com/stianlagstad/chimeraviz/pull/48/files	200	0					archival	content/news/bioc_3_8_release.md					
ok	https://github.com/tamerh/biobtree	200	0					live	content/news/bioc_3_11_release.md	https://bioconductor.org/news/bioc_3_11_release				
ok	https://github.com/teamcgc/cgcR	200	0					archival	content/help/course-materials/2016/BioC2016.md					
ok	https://github.com/tgac-vumc/CGHcall/issues/2	200	0					archival	content/news/bioc_3_14_release.md					
ok	https://github.com/tgirke/systemPipeRdata	200	0					archival	content/help/course-materials/2015/BioC2015.md; content/help/course-materials/2016/BioC2016.md					
ok	https://github.com/theislab/zellkonverter/blob/b56718d113327020c024e188d9ac67ea57eaf35d/R/AnnData2SCE.R	200	0					archival	content/news/bioc_3_18_release.md					
ok	https://github.com/theislab/zellkonverter/issues/78	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/thelovelab/DESeq2/issues/66	200	0					archival	content/news/bioc_3_20_release.md					
ok	https://github.com/tidyverse/dplyr/issues/2203	200	0					archival	content/news/bioc_3_12_release.md					
ok	https://github.com/tidyverse/tidyr/pull/419	200	0					archival	content/news/bioc_3_12_release.md					
ok	https://github.com/toobiwankenobi	200	0					live	content/news/bioc_3_22_release.md	https://bioconductor.org/news/bioc_3_22_release				
ok	https://github.com/vjcitn/biocMultiAssay	200	1	301->https://github.com/waldronlab/MultiAssayExperiment	https://github.com/waldronlab/MultiAssayExperiment			archival	content/help/newsletters/2014_October.md; content/help/newsletters/2015_October.md					
ok	https://github.com/vjcitn/cgcR/	200	0					archival	content/help/course-materials/2016/BioC2016.md					
ok	https://github.com/vladpetyuk/MSnID/issues/12	200	0					archival	content/news/bioc_3_13_release.md					
ok	https://github.com/waldronlab/MicrobiomeWorkshop	200	0					archival	content/help/course-materials/2017/BioC2017.md					
ok	https://github.com/waldronlab/MultiAssayExperiment/issues/331	200	0					archival	content/news/bioc_3_20_release.md					
ok	https://github.com/waldronlab/MultiAssayExperiment/issues/333	200	0					archival	content/news/bioc_3_21_release.md					
ok	https://github.com/waldronlab/MultiAssayExperimentWorkshop	200	0					archival	content/help/course-materials/2017/BioC2017.md					
ok	https://github.com/waldronlab/MultiAssayExperiment_Bioc2016	200	0					archival	content/help/course-materials/2016/BioC2016.md					
ok	https://github.com/waldronlab/SingleCellMultiModal/wiki/Contributing-Guidelines	200	0					archival	content/news/bioc_3_12_release.md					
ok	https://github.com/waldronlab/enrichOmics	200	0					archival	content/help/course-materials/2017/BioC2017.md					
ok	https://github.com/wsargent/docker-cheat-sheet	200	0					live	content/help/docker.md	http://bioconductor.org/help/docker/; https://bioconductor.org/help/docker/				
ok	https://github.com/yihui/knitr/issues/1212	200	0					archival	content/news/bioc_3_4_release.md					
ok	https://github.com/yihui/knitr/issues/1785	200	0					archival	content/news/bioc_3_11_release.md					
ok	https://github.com/yihui/knitr/issues/1796	200	0					archival	content/news/bioc_3_11_release.md					
ok	https://github.com/yihui/knitr/issues/1864	200	0					archival	content/news/bioc_3_14_release.md					
ok	https://github.com/zhengxwen/SeqArray/issues/48	200	0					archival	content/news/bioc_3_9_release.md					
ok	https://github.com/zhengxwen/SeqArray/issues/78	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/zhengxwen/SeqArray/issues/80	200	0					archival	content/news/bioc_3_16_release.md					
ok	https://github.com/zhengxwen/gdsfmt/issues/6	200	0					archival	content/news/bioc_3_1_release.md					
ok	https://github.com/zhengxwen/gdsfmt/issues/7	200	0					archival	content/news/bioc_3_1_release.md					
ok	https://github.com/zhengxwen/gdsfmt/issues/8	200	0					archival	content/news/bioc_3_1_release.md					
ok	https://goo.gl/maps/aC8qYg63a1A2	200	1	302->https://www.google.com/maps/place/Residence+Inn+by+Marriott+Boston+Back+Bay%2FFenway/@42.3458505,-71.1026965,17z/data=!3m1!4b1!4m5!3m4!1s0x89e379f664178e43:0xf5d67a8829371723!8m2!3d42.3458505!4d-71.1005078?shorturl=1	https://www.google.com/maps/place/Residence+Inn+by+Marriott+Boston+Back+Bay%2FFenway/@42.3458505,-71.1026965,17z/data=!3m1!4b1!4m5!3m4!1s0x89e379f664178e43:0xf5d67a8829371723!8m2!3d42.3458505!4d-71.1005078?shorturl=1			archival	content/help/course-materials/2017/BioC2017.md					
ok	https://google.com	200	1	301->https://www.google.com/	https://www.google.com/			live	content/help/support/posting-guide.md	https://bioconductor.org/help/support/posting-guide/				
ok	https://groups.google.com/d/msg/bioc-ggtree/GULj-eoAluI/Llpm-HbfCwAJ	200	1	302->https://groups.google.com/g/bioc-ggtree/c/GULj-eoAluI/m/Llpm-HbfCwAJ	https://groups.google.com/g/bioc-ggtree/c/GULj-eoAluI/m/Llpm-HbfCwAJ			archival	content/news/bioc_3_10_release.md					
ok	https://groups.google.com/d/msgid/bioc-ggtree/50765a34-53e5-44d2-bb8f-6d20a11fa890%40googlegroups.com	200	1	302->https://groups.google.com/g/bioc-ggtree/c/Hq8h-gHh4-A/m/KoZjN5xMBQAJ	https://groups.google.com/g/bioc-ggtree/c/Hq8h-gHh4-A/m/KoZjN5xMBQAJ			archival	content/news/bioc_3_9_release.md					
ok	https://groups.google.com/forum/	200	0			Redirecting to Google Groups		archival	content/help/newsletters/2014_October.md; content/help/newsletters/2015_January.md; content/news/bioc_3_4_release.md; content/news/bioc_3_5_release.md					
ok	https://groups.google.com/forum/?utm_medium=email&utm_source=footer	200	0			Redirecting to Google Groups		archival	content/news/bioc_3_4_release.md; content/news/bioc_3_5_release.md; content/news/bioc_3_6_release.md; content/news/bioc_3_7_release.md					
ok	https://groups.google.com/g/bioc-ggtree/c/INJ0Nfkq3b0/m/lXefnfV5AQAJ	200	0					archival	content/news/bioc_3_12_release.md					
ok	https://groups.google.com/g/methylkit_discussion/c/UruFjvX89B4/m/vV2Qnd8NEAAJ	200	0					archival	content/news/bioc_3_13_release.md					
ok	https://groups.oist.jp/htsa	200	0					live	content/help/events/Okinawa2013.yaml; content/help/events/OkinawaOctober2014.yaml	https://bioconductor.org/help/events/				
ok	https://guangchuangyu.github.io/2015/10/use-simplify-to-remove-redundancy-of-enriched-go-terms/	200	0			use simplify to remove redundancy of enriched GO terms		archival	content/news/bioc_3_5_release.md					
ok	https://guangchuangyu.github.io/2016/06/identify-method-for-ggtree	200	1	301->https://guangchuangyu.github.io/2016/06/identify-method-for-ggtree/	https://guangchuangyu.github.io/2016/06/identify-method-for-ggtree/	identify method for ggtree		archival	content/news/bioc_3_4_release.md					
ok	https://guangchuangyu.github.io/software/DOSE	200	1	301->https://guangchuangyu.github.io/software/DOSE/	https://guangchuangyu.github.io/software/DOSE/	DOSE		archival	content/news/bioc_3_7_release.md					
ok	https://guangchuangyu.github.io/software/ReactomePA	200	1	301->https://guangchuangyu.github.io/software/ReactomePA/	https://guangchuangyu.github.io/software/ReactomePA/	ReactomePA		archival	content/news/bioc_3_7_release.md					
